rank,raw_file,iou,f1_dice
2048,clips/0530/1492635205498518284_0/20.jpg,0.3907479159328402,0.5619011438943059
2049,clips/0531/1492724934049815527/20.jpg,0.3907499849642148,0.5619027027027027
2050,clips/0601/1495058547635253662/20.jpg,0.39094026992116165,0.5621057350539562
2051,clips/0531/1492639025564232949/20.jpg,0.3914657622146851,0.5626482213438735
2052,clips/0530/1492634912676502495_0/20.jpg,0.39147411210954214,0.5626537515375154
2053,clips/0601/1494453479612416875/20.jpg,0.3915852798098704,0.562775183455637
2054,clips/0530/1492628308984419533_0/20.jpg,0.39165418123300594,0.5628389154704945
2055,clips/0601/1494452491545449915/20.jpg,0.3918132854578097,0.5630111188504502
2056,clips/0530/1492626861725776049_0/20.jpg,0.39206186071550925,0.5632624362805414
2057,clips/0530/1492630516214532014_0/20.jpg,0.39250768800670954,0.563719585642014
2058,clips/0530/1492721434885296101_0/20.jpg,0.393025557431449,0.5642525805507961
2059,clips/0530/1492626835744084332_0/20.jpg,0.39336001185712166,0.5646007658488158
2060,clips/0530/1492630679116103145_0/20.jpg,0.39339184305627256,0.5646326553295543
2061,clips/0531/1492628745752079739/20.jpg,0.39358180264844084,0.5648275862068965
2062,clips/0601/1494453525592287732/20.jpg,0.39371216912096846,0.564965159617566
2063,clips/0601/1494453779481003908/20.jpg,0.39383968065594993,0.5650928792569659
2064,clips/0601/1494453549581770698/20.jpg,0.3941670519340422,0.5654360561512104
2065,clips/0601/1494453035808193947/20.jpg,0.3942914681848108,0.5655639807793795
2066,clips/0530/1492637896346200684_0/20.jpg,0.39433643279797126,0.5656014549233567
2067,clips/0530/1492631648465024127_0/20.jpg,0.39438312752704624,0.5656518161514047
2068,clips/0530/1492626903700374549_0/20.jpg,0.39452976867652634,0.565805574439157
2069,clips/0530/1492630774058754391_0/20.jpg,0.394605719237435,0.5658809366626539
2070,clips/0601/1495485025634416488/20.jpg,0.39490716180371355,0.566198468637493
2071,clips/0531/1492637303172331366/20.jpg,0.39492094970528285,0.5662046361015678
2072,clips/0530/1492627776307494740_0/20.jpg,0.3949242076251723,0.5662070384852851
2073,clips/0530/1492627894233479304_0/20.jpg,0.3951426575681049,0.5664330278055919
2074,clips/0601/1495058855499892457/20.jpg,0.39540312443885794,0.5666981213005061
2075,clips/0601/1495492544644579641/20.jpg,0.3954693290976477,0.5667750677506775
2076,clips/0601/1494452911861270933/20.jpg,0.3955422104169073,0.5668496400297907
2077,clips/0530/1492635062583801430_0/20.jpg,0.39557465775230816,0.5668770435708311
2078,clips/0601/1495058875493893919/20.jpg,0.3956583062488502,0.5669595782073814
2079,clips/0530/1492628912018158783_0/20.jpg,0.3956789419678486,0.5669825191962098
2080,clips/0531/1492628787992527189/20.jpg,0.3959464350343829,0.5672557576805082
2081,clips/0530/1492630440260453990_0/20.jpg,0.39595624033449794,0.5672670578098716
2082,clips/0601/1494453547582607404/20.jpg,0.39603960396039606,0.5673592591507195
2083,clips/0530/1492631611487386134_0/20.jpg,0.39635175031632225,0.5676747083474912
2084,clips/0601/1494452527529663225/20.jpg,0.39654714475431607,0.5678811095715489
2085,clips/0530/1492635597264754763_0/20.jpg,0.39661188653759566,0.5679400386847195
2086,clips/0531/1492629648274609680/20.jpg,0.3967360400318435,0.5680670900504804
2087,clips/0530/1492630122455388678_0/20.jpg,0.39685912718979993,0.5681953101810626
2088,clips/0530/1492630149436271149_0/20.jpg,0.3968707850013488,0.5682063957979299
2089,clips/0601/1495492760554751621/20.jpg,0.3970723793370451,0.5684199414108891
2090,clips/0601/1494453719507293325/20.jpg,0.3973568281938326,0.5687007430758838
2091,clips/0530/1492629720695143384_0/20.jpg,0.39750056041246357,0.5688507498596519
2092,clips/0530/1492631938293361620_0/20.jpg,0.3976458546571136,0.5689991863303498
2093,clips/0601/1494453311686148452/20.jpg,0.3977302133008022,0.5690936499960328
2094,clips/0601/1495058553632411806/20.jpg,0.397781002762043,0.5691416323386583
2095,clips/0530/1492629721698396314_0/20.jpg,0.39797942233791994,0.5693385352012769
2096,clips/0601/1495485163575256899/20.jpg,0.3981157878741833,0.5694878413259068
2097,clips/0530/1492628725131496677_0/20.jpg,0.3982374001652437,0.5695996848687774
2098,clips/0531/1492629747145862355/20.jpg,0.3983306876952225,0.5697022959463913
2099,clips/0530/1492634696804220350_0/20.jpg,0.3983635898747124,0.5697307674726882
2100,clips/0531/1492629840889151422/20.jpg,0.3984184914841849,0.5697923085287615
2101,clips/0530/1492628822072697151_0/20.jpg,0.3985296733266141,0.5699025010597711
2102,clips/0531/1492628949461638265/20.jpg,0.3987917023096664,0.570172756459257
2103,clips/0530/1492627121568264873_0/20.jpg,0.398803678243014,0.5701885949516546
2104,clips/0530/1492626286076989589_0/20.jpg,0.39885607042316457,0.5702421261100109
2105,clips/0601/1494453107779017311/20.jpg,0.3989621942179392,0.5703536892303617
2106,clips/0531/1492722382384370433/20.jpg,0.3990470852017937,0.5704326923076923
2107,clips/0531/1492637970636873354/20.jpg,0.39917799878222043,0.5705686103858427
2108,clips/0530/1492628965985559165_0/20.jpg,0.3992033767314666,0.5705909844075285
2109,clips/0531/1492637783347455011/20.jpg,0.39935166788664644,0.5707453764244349
2110,clips/0530/1492720211957206385_0/20.jpg,0.3994361309911082,0.5708352704168603
2111,clips/0601/1495058899483245045/20.jpg,0.39943757689378406,0.5708305425318151
2112,clips/0530/1492635242477777961_0/20.jpg,0.3994970753840267,0.5708928989922663
2113,clips/0530/1492638407037549920_0/20.jpg,0.39953838194914243,0.570941143019619
2114,clips/0531/1492627519427225157/20.jpg,0.39960746725090146,0.5710092939833686
2115,clips/0530/1492635428364979680_0/20.jpg,0.4000797993616051,0.5714867285458395
2116,clips/0601/1494452605495775275/20.jpg,0.4002855260267955,0.5717049197469546
2117,clips/0530/1492627657379232618_0/20.jpg,0.4002988233829297,0.5717080110251622
2118,clips/0601/1495058801524119747/20.jpg,0.4006490119951324,0.5720668542114844
2119,clips/0601/1495058935467362568/20.jpg,0.40071151358344115,0.572132219956132
2120,clips/0530/1492638474996557344_0/20.jpg,0.4007289790104319,0.5721549274712128
2121,clips/0531/1492626271917313999/20.jpg,0.4008650611416671,0.5722889270059082
2122,clips/0531/1492721462602626622/20.jpg,0.4010252825352441,0.5724502099704794
2123,clips/0530/1492631547531297041_0/20.jpg,0.4012022378288299,0.5726299694189603
2124,clips/0531/1492626388446057821/20.jpg,0.4012075293003433,0.5726354919106155
2125,clips/0601/1495485041627561777/20.jpg,0.40136207999397977,0.5728017183514565
2126,clips/0530/1492628837062931978_0/20.jpg,0.401377190985659,0.5728092260212784
2127,clips/0530/1492638280115359372_0/20.jpg,0.4016254840997109,0.5730630034634393
2128,clips/0530/1492628487276858817_0/20.jpg,0.4016588962376667,0.5730971534653465
2129,clips/0530/1492634753769599121_0/20.jpg,0.4016780902859844,0.5731146988154955
2130,clips/0530/1492626530926965920_0/20.jpg,0.4016855565242662,0.5731226935356802
2131,clips/0530/1492628127092514314_0/20.jpg,0.4016975479862421,0.5731359822700649
2132,clips/0530/1492627207516112451_0/20.jpg,0.4017135113869826,0.5731570412872645
2133,clips/0530/1492637799404424688_0/20.jpg,0.4017627616599339,0.573200017464961
2134,clips/0601/1494453179744700674/20.jpg,0.4019533886528765,0.5734028092433168
2135,clips/0530/1492626918691301219_0/20.jpg,0.40198397874901426,0.5734331981408567
2136,clips/0601/1494453567574145960/20.jpg,0.4020756476263834,0.5735268605794251
2137,clips/0531/1492638309496541848/20.jpg,0.40217006200177147,0.5736213757816941
2138,clips/0530/1492627456498688656_0/20.jpg,0.40240705433746427,0.5738561536174009
2139,clips/0530/1492637730446000147_0/20.jpg,0.4024112284069098,0.5738602343683175
2140,clips/0531/1492628950694005104/20.jpg,0.40253867945086075,0.5739920764390585
2141,clips/0530/1492635625246353257_0/20.jpg,0.4025537251325315,0.5740063399170934
2142,clips/0530/1492634972638999132_0/20.jpg,0.40280827843215544,0.5742611830558323
2143,clips/0601/1495058601611353314/20.jpg,0.4029709771595398,0.574436182257719
2144,clips/0530/1492628291992700973_0/20.jpg,0.4034561805678011,0.5749225228243572
2145,clips/0530/1492628365714746456_0/20.jpg,0.4037203481426702,0.5751914738420392
2146,clips/0601/1494452417580383008/20.jpg,0.40388738030584537,0.5753696587178377
2147,clips/0531/1492639052347992144/20.jpg,0.4040460024941111,0.5755263157894737
2148,clips/0531/1492721972761020648/20.jpg,0.4040634630749914,0.5755395683453237
2149,clips/0530/1492631436592563874_0/20.jpg,0.40410922160828283,0.5755873925501432
2150,clips/0601/1495485013639706976/20.jpg,0.404655554345063,0.5761484966779555
2151,clips/0530/1492627071599036251_0/20.jpg,0.4047148630444544,0.5762050888633167
2152,clips/0530/1492627978182814201_0/20.jpg,0.40478999528079285,0.5762754566449717
2153,clips/0530/1492635116551414489_0/20.jpg,0.4048484160327013,0.5763355693849511
2154,clips/0530/1492628273005748182_0/20.jpg,0.4049315688270558,0.5764199170792578
2155,clips/0531/1492636562515999144/20.jpg,0.404979860856829,0.57646701124962
2156,clips/0531/1492635055554735244/20.jpg,0.40499149177538285,0.5764826776277158
2157,clips/0530/1492627834271872693_0/20.jpg,0.40508407405310537,0.5765743986461985
2158,clips/0531/1492629860677287134/20.jpg,0.4054273643158921,0.5769230769230769
2159,clips/0531/1492637707695833502/20.jpg,0.4054359623733719,0.576935452731836
2160,clips/0601/1494452671466606987/20.jpg,0.40548150260175353,0.5769854954863577
2161,clips/0530/1492627077594910499_0/20.jpg,0.4055728808067717,0.5770760099118308
2162,clips/0601/1495485139584650249/20.jpg,0.40566290415152095,0.5771680548750613
2163,clips/0531/1492637666284979784/20.jpg,0.4056699864191942,0.577167699863135
2164,clips/0530/1492627960193546966_0/20.jpg,0.4059227564463461,0.5774236175069074
2165,clips/0530/1492630196408051588_0/20.jpg,0.40601335053570425,0.5775153594510493
2166,clips/0530/1492630678116699154_0/20.jpg,0.40646205240630545,0.5779707563274697
2167,clips/0531/1492639026565526922/20.jpg,0.40655766526019693,0.5780708058619505
2168,clips/0530/1492630154433139481_0/20.jpg,0.4071408490300815,0.5786550525432533
2169,clips/0530/1492722566473537693_0/20.jpg,0.4073315965761072,0.5788453063023359
2170,clips/0601/1495058567626213268/20.jpg,0.4073319755600815,0.5788533776710388
2171,clips/0530/1492638438018889353_0/20.jpg,0.40747998665777185,0.579003495467741
2172,clips/0530/1492627616403460256_0/20.jpg,0.40748134916465273,0.5790004105856444
2173,clips/0530/1492630247378682190_0/20.jpg,0.4075743913435528,0.5790927653441166
2174,clips/0530/1492627637390227238_0/20.jpg,0.40758433592828497,0.5791017261605497
2175,clips/0530/1492630291350378178_0/20.jpg,0.40762287951283166,0.5791425260718424
2176,clips/0530/1492628001168720629_0/20.jpg,0.4076311961508336,0.5791502722467311
2177,clips/0601/1495058561630562031/20.jpg,0.40775650874060543,0.5792826805096744
2178,clips/0531/1492630023645524394/20.jpg,0.40792422081890406,0.5794480413788115
2179,clips/0601/1494452879875371335/20.jpg,0.40795420307321484,0.5794815358278308
2180,clips/0530/1492627113574613769_0/20.jpg,0.4081561519693273,0.579685034497695
2181,clips/0601/1495485029632639534/20.jpg,0.408203887284365,0.5797350479463445
2182,clips/0530/1492634733781727163_0/20.jpg,0.40840972717791074,0.5799360823135085
2183,clips/0601/1494453269704435488/20.jpg,0.4084969972407077,0.5800299608204655
2184,clips/0531/1492628956193074143/20.jpg,0.408629582385891,0.5801574803149606
2185,clips/0530/1492631751402989647_0/20.jpg,0.40871031188536106,0.5802385416251147
2186,clips/0530/1492628903022854884_0/20.jpg,0.40879488213935794,0.5803231744733074
2187,clips/0530/1492626911695395235_0/20.jpg,0.4088,0.5803326875542788
2188,clips/0601/1495058571626030435/20.jpg,0.40883184490418706,0.5803656749697395
2189,clips/0531/1492729139164775216/20.jpg,0.4091697331133951,0.5807071252776277
2190,clips/0530/1492627623397634849_0/20.jpg,0.40935125013768037,0.5808846514535793
2191,clips/0531/1492724744266435222/20.jpg,0.40936015795933617,0.5808943243345576
2192,clips/0530/1492627185529526977_0/20.jpg,0.40945653505369317,0.5809965237543453
2193,clips/0530/1492626735802101275_0/20.jpg,0.4095125826456871,0.5810486510071995
2194,clips/0601/1495058831510345233/20.jpg,0.4096170457817449,0.5811511908166184
2195,clips/0530/1492638788810084635_0/20.jpg,0.4096233782592266,0.5811639959492464
2196,clips/0531/1492628717669110483/20.jpg,0.4097448578172418,0.5812803954396875
2197,clips/0530/1492635405382308763_0/20.jpg,0.40978966646317777,0.5813257754684301
2198,clips/0531/1492720427260150883/20.jpg,0.4099230694322719,0.5814628082049865
2199,clips/0530/1492627922217397224_0/20.jpg,0.4102020314767273,0.5817404725157307
2200,clips/0530/1492630305344554618_0/20.jpg,0.41038847186455535,0.5819283660943205
2201,clips/0530/1492631756399960120_0/20.jpg,0.41042345276872966,0.5819637427350757
2202,clips/0531/1492638691435390710/20.jpg,0.4105336185465688,0.5820730357801549
2203,clips/0530/1492629957554176874_0/20.jpg,0.4106466129796305,0.582186030893217
2204,clips/0530/1492638376056269527_0/20.jpg,0.4107718077567324,0.5823185582075012
2205,clips/0530/1492626941677293156_0/20.jpg,0.41078299776286353,0.5823290625396422
